datum,lehrkraft_id,gruppe_id,teilnehmer_id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,thema,interventions,delta_norm,delta_dichte,cosine_shift,dominanzwechsel,polaritaetswechsel,dominante_dimension_vorher,dominante_dimension_nachher,bemerkung,delta_kognition,delta_sozial,delta_affektiv,delta_motivation,delta_methodik,delta_performanz,delta_regulation
2026-01-15,23,5,15,1180,1862,Weitere Themen: Ethik Aufgaben,lob,0.27459627434629463,-0.09710229483169996,0.03770174823470718,1,0,performanz,kognition,"erinnert sich gut an den zuvor behandelten Stoff | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | Erfolge fördern die Motivation normalerweise | kann bereits erlerntes Wissen schnell aus dem Gedächtnis wieder abrufen | kommuniziert seine Gedanken zu seinen Lösungen verständlich und nachvollziehbar",0.014958103493320052,0.234301215012537,-0.022325399675869995,0.004635746972770027,0.06473338470498002,-0.11741161626310997,-0.04226697669382001
2026-01-22,23,5,15,1178,1854,Weitere Themen: Satz des Pythagoras/Exponentielles Wachstum,metakognition,0.308821927723472,-0.6199174945810002,0.04768575963906696,1,0,kognition,regulation,"konnte durch die Nachhilfe seine Noten im Unterricht etwas verbessern | das selbstständige Lernverhalten hat sich in den letzten Wochen etwas verbessert | dem Schüler gelingt es selten, Flüchtigkeitsfehler zu vermeiden | reagiert zögerlich auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen | bleibt noch unmotiviert, wenn Themen oder Aufgaben als schwierig empfunden werden | Hat mit Lia ständig gequatscht",-0.07844674890041003,-0.035475087338070005,0.16005675190847998,-0.09343645669886003,-0.06921615703191003,-0.05520420274725002,0.21394320073560996
2026-01-22,23,5,15,1178,1855,Weitere Themen: Satz des Pythagoras/Exponentielles Wachstum,metakognition,0.3993492459909625,-1.3211630902010998,0.07974056204514812,1,0,regulation,performanz,"konnte durch die Nachhilfe seine Noten im Unterricht etwas verbessern | das selbstständige Lernverhalten hat sich in den letzten Wochen etwas verbessert | dem Schüler gelingt es selten, Flüchtigkeitsfehler zu vermeiden | reagiert zögerlich auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen | bleibt noch unmotiviert, wenn Themen oder Aufgaben als schwierig empfunden werden | Hat mit Lia ständig gequatscht",-0.21569090388322,-0.07983827424927001,0.030905754102560024,0.09200390808600001,-0.143107469885,0.26885917434766,-0.06631904638149994
2026-01-22,23,5,15,1178,1856,Weitere Themen: Satz des Pythagoras/Exponentielles Wachstum,metakognition,0.5185219138223099,1.8687029073638,0.13443352776750128,1,0,performanz,regulation,"konnte durch die Nachhilfe seine Noten im Unterricht etwas verbessern | das selbstständige Lernverhalten hat sich in den letzten Wochen etwas verbessert | dem Schüler gelingt es selten, Flüchtigkeitsfehler zu vermeiden | reagiert zögerlich auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen | bleibt noch unmotiviert, wenn Themen oder Aufgaben als schwierig empfunden werden | Hat mit Lia ständig gequatscht",0.24677956868873002,-0.18710107451441899,-0.274462707904277,-0.03417998467045996,0.22798738302195004,-0.21050562137101997,0.013003640993480003
2026-01-22,23,5,15,1178,1857,Weitere Themen: Satz des Pythagoras/Exponentielles Wachstum,metakognition,0.28307703653174787,0.6524668428122999,0.04006649870713008,0,0,regulation,regulation,"konnte durch die Nachhilfe seine Noten im Unterricht etwas verbessern | das selbstständige Lernverhalten hat sich in den letzten Wochen etwas verbessert | dem Schüler gelingt es selten, Flüchtigkeitsfehler zu vermeiden | reagiert zögerlich auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen | bleibt noch unmotiviert, wenn Themen oder Aufgaben als schwierig empfunden werden | Hat mit Lia ständig gequatscht",-0.03600850576650999,0.210071818782339,0.16353254578672702,0.05586930455712996,-0.06849004520769003,-0.0004910361338700264,-0.012264866298429988
2026-01-29,23,5,15,1176,1848,Funktionen: Graph aus eine Funktion schreiben,emotionale_stuetzung,0.3729682827427398,-0.4643158025770999,0.06955299889435207,1,0,regulation,kognition,"seit Beginn der Nachhilfe hat sich die Fähigkeit des Schülers verbessert, seine schulischen Aufgaben und Lernzeiten besser zu organisieren | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | braucht ab und zu Ermutigung nach Misserfolgen | schwierige Aufgaben können die Motivation des Schülers meistens fördern | muss selten an formale Vorgehensweisen erinnert werden",0.19317818927443997,-0.160302359298445,-0.020103057130560015,-0.17281530161105,0.0670653738677,0.04221833221738003,-0.19884986145312
2026-01-29,23,5,15,1176,1849,Funktionen: Graph aus eine Funktion schreiben,emotionale_stuetzung,0.34289918584550566,0.1657363394814002,0.05879021325285294,0,0,kognition,kognition,"seit Beginn der Nachhilfe hat sich die Fähigkeit des Schülers verbessert, seine schulischen Aufgaben und Lernzeiten besser zu organisieren | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | braucht ab und zu Ermutigung nach Misserfolgen | schwierige Aufgaben können die Motivation des Schülers meistens fördern | muss selten an formale Vorgehensweisen erinnert werden",-0.15202782383704,0.188301534622595,0.10176765305070001,0.1652897508646,-0.09416433155215997,-0.01702019331328003,0.11034472903697995
2026-01-29,23,5,15,1176,1850,Funktionen: Graph aus eine Funktion schreiben,emotionale_stuetzung,1.965871901817273,-1.7486889146516003,1.9323387580927593,1,1,kognition,performanz,"seit Beginn der Nachhilfe hat sich die Fähigkeit des Schülers verbessert, seine schulischen Aufgaben und Lernzeiten besser zu organisieren | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | braucht ab und zu Ermutigung nach Misserfolgen | schwierige Aufgaben können die Motivation des Schülers meistens fördern | muss selten an formale Vorgehensweisen erinnert werden",-0.68888798194686,-0.36744298311811996,-0.56907472633032,-0.7600689125547999,-0.6375115912149101,-1.0187561041264601,-0.95353841675763
2026-01-29,23,5,15,1176,1851,Funktionen: Graph aus eine Funktion schreiben,emotionale_stuetzung,1.920994278077531,-0.3402030309563999,1.8451259550909325,1,1,performanz,kognition,"seit Beginn der Nachhilfe hat sich die Fähigkeit des Schülers verbessert, seine schulischen Aufgaben und Lernzeiten besser zu organisieren | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | braucht ab und zu Ermutigung nach Misserfolgen | schwierige Aufgaben können die Motivation des Schülers meistens fördern | muss selten an formale Vorgehensweisen erinnert werden",0.77822105907272,0.47444488584488,0.52972860991727,0.81894984020927,0.60003609755625,0.83808248261282,0.91966093911904
2026-01-29,23,5,15,1176,1852,Funktionen: Graph aus eine Funktion schreiben,emotionale_stuetzung,0.4554036230453904,0.0841463065968,0.10369720467608079,1,0,kognition,regulation,"seit Beginn der Nachhilfe hat sich die Fähigkeit des Schülers verbessert, seine schulischen Aufgaben und Lernzeiten besser zu organisieren | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | braucht ab und zu Ermutigung nach Misserfolgen | schwierige Aufgaben können die Motivation des Schülers meistens fördern | muss selten an formale Vorgehensweisen erinnert werden",-0.15877835271800994,-0.260876398484321,-0.202044371015419,-0.05051324441210997,0.11505451116394999,0.20712807562624996,0.12088136056898996
2025-12-17,23,6,5,1327,2174,Lineare Funktion/Gleichung: Gleichungen lösen,"lob, metakognition",0.15010065904295244,-1.4449434661661003,0.011265159577736883,1,0,kognition,performanz,"konnte durch die Nachhilfe seine Noten im Unterricht verbessern | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | lernt weitgehend aus gemachten Fehlern und erkennt Fehler und Korrekturen während des Unterrichts weitgehend als Chance zum Lernen | erstellt sicher einen zielgerichteten Lernplan für seine Lernaktivitäten | kann sich gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als langweilig empfunden wird",-0.031012592197090016,-0.07240697127710602,0.10630567563058999,-0.04368157050593002,-0.024352977166409995,0.049882955795929995,0.005941753266070049
2026-01-07,23,6,5,1324,2160,Gleichungssysteme: Gleichungssysteme mit CAS lösen,"lob, metakognition",0.27363295714048247,-0.8671735750344998,0.037437751012426745,1,0,performanz,kognition,"wirkt sich gut auf den Lernstand des Schülers aus | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | versteht nur teilweise, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben | bittet kaum aktiv um Feedback | findet nur teilweise die Balance zwischen Arbeitsgeschwindigkeit und Sorgfalt | Lenkt sich ab relativ oft und lenkt andere auch ab",0.14394277743048,0.05531982917550601,-0.02883375417868997,-0.15040384213305,0.07722873597913998,-0.14718316838213996,0.003914681937989994
2026-01-07,23,6,5,1324,2161,Gleichungssysteme: Gleichungssysteme mit CAS lösen,"lob, metakognition",0.358508633589912,-0.08562458600330025,0.0642647261872642,1,0,kognition,motivation,"wirkt sich gut auf den Lernstand des Schülers aus | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | versteht nur teilweise, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben | bittet kaum aktiv um Feedback | findet nur teilweise die Balance zwischen Arbeitsgeschwindigkeit und Sorgfalt | Lenkt sich ab relativ oft und lenkt andere auch ab",-0.13536719689979,-0.121635800233653,-0.05065268332723,0.26348613904745,-0.12374926770857003,0.08109150663596998,0.03909655941689
2026-01-07,23,6,5,1324,2162,Gleichungssysteme: Gleichungssysteme mit CAS lösen,"lob, metakognition",0.21143364377221113,-0.9335486007770999,0.022352325216913327,1,0,motivation,kognition,"wirkt sich gut auf den Lernstand des Schülers aus | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | versteht nur teilweise, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben | bittet kaum aktiv um Feedback | findet nur teilweise die Balance zwischen Arbeitsgeschwindigkeit und Sorgfalt | Lenkt sich ab relativ oft und lenkt andere auch ab",0.06518111016826994,-6.531913892299929e-05,-0.162909504511776,-0.1027008428094,-0.02011139248839,0.03551564046237998,0.04126506670450997
2026-01-07,23,6,5,1324,2163,Gleichungssysteme: Gleichungssysteme mit CAS lösen,"lob, metakognition",0.4896406831485392,1.1363087877169,0.11987520941088425,1,0,kognition,performanz,"wirkt sich gut auf den Lernstand des Schülers aus | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | versteht nur teilweise, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben | bittet kaum aktiv um Feedback | findet nur teilweise die Balance zwischen Arbeitsgeschwindigkeit und Sorgfalt | Lenkt sich ab relativ oft und lenkt andere auch ab",-0.26090010552545995,-0.047205163415231,0.32127704624380604,0.17974880277548,-0.050657957255189956,0.07766632438087007,-0.15913499602365
2025-12-18,23,6,22,1871,3553,Analysis: Nullstellen und Polstellen,aktivierungsfragen,0.19376244163116707,0.09641234647100028,0.018772032874450284,1,0,regulation,kognition,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | reagiert interessiert auf neue Herausforderungen | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen | muss selten an formale Vorgehensweisen erinnert werden",0.05917203432393997,-0.11901537855458003,0.12413289420620002,-0.020509481292260046,-0.02450462392410996,0.037886579305669965,-0.04485989385092004
2025-12-18,23,6,22,1871,3554,Analysis: Nullstellen und Polstellen,aktivierungsfragen,0.24595594436471696,-1.0623736858618003,0.030247332891712886,0,0,kognition,kognition,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | reagiert interessiert auf neue Herausforderungen | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen | muss selten an formale Vorgehensweisen erinnert werden",0.04293478790632005,-0.145217843630331,-0.16855802989409002,-0.028883499312759964,0.053020664536469975,-0.028476701324950005,0.06851663364884003
2025-12-18,23,6,22,1871,3555,Analysis: Nullstellen und Polstellen,aktivierungsfragen,0.278456013940853,1.2494059405847002,0.03876908926104572,0,0,kognition,kognition,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | reagiert interessiert auf neue Herausforderungen | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen | muss selten an formale Vorgehensweisen erinnert werden",-0.0024348545612400407,0.138820930990351,0.16826888876395002,0.01376010445100001,0.024366821232980007,0.0059937303972100175,-0.17066676923360002
2025-12-18,23,6,22,1871,3556,Analysis: Nullstellen und Polstellen,aktivierungsfragen,0.3615154594235688,-2.1917778937341,0.06534716455046696,1,0,kognition,regulation,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | reagiert interessiert auf neue Herausforderungen | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen | muss selten an formale Vorgehensweisen erinnert werden",-0.10994520893722998,-0.147477583117581,-0.24110134629832902,0.02349107810411999,0.00019153173583996708,0.04893742504034998,0.18915401851516
2025-12-12,23,7,6,1256,1970,Wurzelfunktion/-rechnung: Wurzelrechnung,"lob, metakognition",0.2875324237385681,-0.7103891412968997,0.04133767234483421,1,0,kognition,motivation,"kann gut die Korrekturen zu seinen im Nachhilfeunterricht bearbeiteten Aufgaben verstehen und nachvollziehen | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll) | kann sich im Nachhilfeunterricht gut auf seine Aufgaben konzentrieren | findet eine ausgewogene Balance zwischen Arbeitsgeschwindigkeit und Sorgfalt",-0.09832644100547,0.06807290824550002,0.12487318474458001,0.16192902465109,-0.11769461012939003,-0.10531791491384002,0.04018307000663002
2025-12-12,23,7,6,1256,1971,Wurzelfunktion/-rechnung: Wurzelrechnung,"lob, metakognition",0.22510248567980554,0.23685171943880023,0.025335710651028576,1,0,motivation,performanz,"kann gut die Korrekturen zu seinen im Nachhilfeunterricht bearbeiteten Aufgaben verstehen und nachvollziehen | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll) | kann sich im Nachhilfeunterricht gut auf seine Aufgaben konzentrieren | findet eine ausgewogene Balance zwischen Arbeitsgeschwindigkeit und Sorgfalt",-0.017107824947249994,-0.011669202356499986,-0.15024201744008,-0.09532219835690997,0.08466293580417,0.08938232856457001,0.058534455139679975
2025-12-12,23,7,6,1256,1972,Wurzelfunktion/-rechnung: Wurzelrechnung,"lob, metakognition",0.3180676052119039,-1.1616585831339,0.05058384992171905,0,0,performanz,performanz,"kann gut die Korrekturen zu seinen im Nachhilfeunterricht bearbeiteten Aufgaben verstehen und nachvollziehen | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll) | kann sich im Nachhilfeunterricht gut auf seine Aufgaben konzentrieren | findet eine ausgewogene Balance zwischen Arbeitsgeschwindigkeit und Sorgfalt",0.031086779633999972,-0.265949985866886,0.010658385472660015,-0.05237465165784999,-0.09071160111004001,0.13550068820252997,0.005047993478070001
2026-01-23,23,7,6,1249,1938,Gleichungssysteme: Gleichungen lösen,"lob, aktivierungsfragen, metakognition, emotionale_stuetzung",0.40352024617593496,1.6503713573147998,0.08141482937173183,1,0,performanz,regulation,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann sich schnell wieder motivieren nach Rückschlägen oder Misserfolgen weiterzuarbeiten | kann längeren Erklärungen gut folgen | bittet aktiv um Feedback",-0.007796060552049955,0.302270547796886,-0.007133390536370021,0.021920688739740013,0.12951532915302,-0.22958534410683995,0.037219267573210035
2026-01-23,23,7,6,1249,1939,Gleichungssysteme: Gleichungen lösen,"lob, aktivierungsfragen, metakognition, emotionale_stuetzung",0.20143502953575287,-0.2886101787299,0.020288138826841218,0,0,regulation,regulation,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann sich schnell wieder motivieren nach Rückschlägen oder Misserfolgen weiterzuarbeiten | kann längeren Erklärungen gut folgen | bittet aktiv um Feedback",0.017395258850639972,-0.12185235421178003,0.08544541812953002,-0.09659621597936002,-0.020976906879439983,0.015801309092379978,0.09002232753329997
2026-01-23,23,7,6,1249,1940,Gleichungssysteme: Gleichungen lösen,"lob, aktivierungsfragen, metakognition, emotionale_stuetzung",0.45352194233572807,-1.4348924154814,0.102841784030138,1,0,regulation,performanz,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann sich schnell wieder motivieren nach Rückschlägen oder Misserfolgen weiterzuarbeiten | kann längeren Erklärungen gut folgen | bittet aktiv um Feedback",-0.23997343506423,0.12995036558098,0.18441547198567998,0.17958963319263999,-0.16662438424437,0.08599422432965997,-0.17259087585376998
2025-12-12,23,7,11,1373,2286,Wurzelfunktion/-rechnung: Wirzelrechnung,"lob, metakognition",0.24441483305413442,-0.6850216315623001,0.02986943830095501,0,0,kognition,kognition,"kann bereits erlerntes Wissen meistens auf neue Themen anwenden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | geht gut mit unerwartet schwierigen Aufgabenstellungen um | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | nutzt effektiv die für die Nachhilfestunde vorgesehene Lernzeit",-0.017548904525280018,0.14929189309391,0.183653838500752,-0.0027822337426000043,-0.034014385939799996,-0.032729937607689996,-0.03432020885653003
2025-12-12,23,7,11,1373,2287,Wurzelfunktion/-rechnung: Wirzelrechnung,"lob, metakognition",0.3048789558550577,-1.5075622463254001,0.04647587438203149,1,0,kognition,performanz,"kann bereits erlerntes Wissen meistens auf neue Themen anwenden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | geht gut mit unerwartet schwierigen Aufgabenstellungen um | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | nutzt effektiv die für die Nachhilfestunde vorgesehene Lernzeit",-0.15829750517427998,-0.166890035343043,-0.12216194687335,0.01568345912982,0.05134535824738995,0.14818178241315005,0.01664617298997001
2025-12-12,23,7,11,1373,2288,Wurzelfunktion/-rechnung: Wirzelrechnung,"lob, metakognition",0.3358938085169844,1.6728810069527,0.056412666720540794,1,0,performanz,kognition,"kann bereits erlerntes Wissen meistens auf neue Themen anwenden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | geht gut mit unerwartet schwierigen Aufgabenstellungen um | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | nutzt effektiv die für die Nachhilfestunde vorgesehene Lernzeit",0.17315410739826997,0.22854935283420302,-0.09784618552762302,-0.024877924734429957,-0.026102825619869985,-0.14033881581934005,-0.006194442501629982
2025-12-12,23,7,11,1373,2289,Wurzelfunktion/-rechnung: Wirzelrechnung,"lob, metakognition",0.16109660269119433,-0.6124568251379001,0.012976122398735357,1,0,kognition,performanz,"kann bereits erlerntes Wissen meistens auf neue Themen anwenden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | geht gut mit unerwartet schwierigen Aufgabenstellungen um | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | nutzt effektiv die für die Nachhilfestunde vorgesehene Lernzeit",-0.08493955183888996,-0.026092331845080002,0.078976651710103,0.06015672467499,-0.018221483453159992,0.07775344123636996,-0.042694437912289995
2026-01-23,23,7,11,1367,2255,Gleichungssysteme: Gleichungen lösen,"lob, metakognition",0.22341324363523668,0.0552202422050998,0.024956871619919774,0,0,performanz,performanz,"erinnert sich gut an den zuvor behandelten Stoff | das Zeitmanagement des Schülers hat sich verbessert | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | kann erlerntes Wissen gut auf neue oder andere Aufgabenstellungen anwenden | findet eine ausgewogene Balance zwischen Arbeitsgeschwindigkeit und Sorgfalt",0.025776417401770002,-0.203859018610579,-0.01334518131298,-0.028508391730150018,-0.04261334330834998,0.05007669862282005,0.048745863747469975
2026-01-23,23,7,11,1367,2256,Gleichungssysteme: Gleichungen lösen,"lob, metakognition",0.2844664260743234,-1.2333947832482997,0.040460839390607406,1,0,performanz,regulation,"erinnert sich gut an den zuvor behandelten Stoff | das Zeitmanagement des Schülers hat sich verbessert | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | kann erlerntes Wissen gut auf neue oder andere Aufgabenstellungen anwenden | findet eine ausgewogene Balance zwischen Arbeitsgeschwindigkeit und Sorgfalt",-0.13423937174745004,0.120132754913499,0.019245090622910008,-0.03940080152837999,-0.04075668855218001,-0.07449951131209998,0.19833047751568006
2026-01-23,23,7,11,1367,2257,Gleichungssysteme: Gleichungen lösen,"lob, metakognition",0.33416423962975306,1.7906313661811,0.05583321710097189,1,0,regulation,kognition,"erinnert sich gut an den zuvor behandelten Stoff | das Zeitmanagement des Schülers hat sich verbessert | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | kann erlerntes Wissen gut auf neue oder andere Aufgabenstellungen anwenden | findet eine ausgewogene Balance zwischen Arbeitsgeschwindigkeit und Sorgfalt",0.19340250618457,0.10981859554216,-0.084876561020033,0.0077524685835400065,0.10159151531368998,-0.05333062854709003,-0.20438190335086004
2026-01-23,23,7,11,1367,2258,Gleichungssysteme: Gleichungen lösen,"lob, metakognition",0.23361888747009935,0.5241261215410997,0.027289011254416073,1,0,kognition,performanz,"erinnert sich gut an den zuvor behandelten Stoff | das Zeitmanagement des Schülers hat sich verbessert | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | kann erlerntes Wissen gut auf neue oder andere Aufgabenstellungen anwenden | findet eine ausgewogene Balance zwischen Arbeitsgeschwindigkeit und Sorgfalt",-0.058095102953160005,-0.20662370891604,0.056532866601833,0.039445047330759986,0.004492433988760036,0.051614476884579985,0.03276085403418999
2026-01-23,23,7,11,1367,2259,Gleichungssysteme: Gleichungen lösen,"lob, metakognition",0.20397155402687328,-2.4362285859541997,0.020802325841684732,0,0,performanz,performanz,"erinnert sich gut an den zuvor behandelten Stoff | das Zeitmanagement des Schülers hat sich verbessert | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | kann erlerntes Wissen gut auf neue oder andere Aufgabenstellungen anwenden | findet eine ausgewogene Balance zwischen Arbeitsgeschwindigkeit und Sorgfalt",-0.00813747304272,-0.038290777817426,0.04647576212931001,-0.031661789173629995,-0.13474567184519004,0.13224132132278,-0.03557195824482001
2026-01-23,23,7,20,1298,2112,Zufall: Wkeiten,"lob, regelhinweise",0.168018832357124,0.2123209351298998,0.014115228955400516,0,0,kognition,kognition,"nutzt regelmäßig erlaubte Hilfsmittel zum Lösen von Aufgaben | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | ist interessiert daran, neue Themen zu erkunden und zu lernen | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen | kann sein Wissen gut in Diagrammen, Skizzen oder Mindmaps visualisieren",-0.014125177423740032,-0.053106430672632994,-0.107826667231992,0.08504577893967002,-0.0716438896421,0.020322901644470037,0.028377323244060004
2026-01-23,23,7,20,1298,2113,Zufall: Wkeiten,"lob, regelhinweise",0.31647591259087915,-0.09338848790509946,0.05007872881249853,0,0,kognition,kognition,"nutzt regelmäßig erlaubte Hilfsmittel zum Lösen von Aufgaben | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | ist interessiert daran, neue Themen zu erkunden und zu lernen | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen | kann sein Wissen gut in Diagrammen, Skizzen oder Mindmaps visualisieren",0.03308161616927002,0.136585844139793,0.202850100138622,-0.054039112661949995,0.08483854695904003,-0.044341475474360015,-0.16484775637410004
2026-01-23,23,7,20,1298,2114,Zufall: Wkeiten,"lob, regelhinweise",0.46918488396933405,-2.5793686633532005,0.11006809729398559,1,0,kognition,performanz,"nutzt regelmäßig erlaubte Hilfsmittel zum Lösen von Aufgaben | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | ist interessiert daran, neue Themen zu erkunden und zu lernen | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen | kann sein Wissen gut in Diagrammen, Skizzen oder Mindmaps visualisieren",-0.13874430462065002,-0.175012592646211,-0.0596814889599,-0.010714930425730018,-0.23993839913706,0.32931949425845997,-0.023592608128379988
2025-12-12,23,7,24,1524,2758,Algebra: Mathe HA,"metakognition, emotionale_stuetzung",0.13250385662966377,0.8363192251484004,0.008778683326804315,1,0,performanz,kognition,"erkennt und korrigiert eigene Fehler meist selbstständig | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | erkennt meistens, dass ein bereits besprochener Lösungsansatz erneut benötigt wird | ist oft dazu fähig, Aufgaben selbstständig zu beenden | braucht ab und zu Ermutigung nach Misserfolgen",0.034208764477489995,0.09543525307077999,0.02842471542960001,-0.029380580306770043,0.037573631210610026,-0.03852869352006,-0.05207421620000002
2025-12-12,23,7,24,1524,2759,Algebra: Mathe HA,"metakognition, emotionale_stuetzung",0.7217718514920297,-2.5441810161872,0.2604795235355465,0,0,kognition,kognition,"erkennt und korrigiert eigene Fehler meist selbstständig | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | erkennt meistens, dass ein bereits besprochener Lösungsansatz erneut benötigt wird | ist oft dazu fähig, Aufgaben selbstständig zu beenden | braucht ab und zu Ermutigung nach Misserfolgen",0.30864331094807,-0.34131837966846,-0.27228099116592114,-0.26878461586942,0.025625953181189987,-0.013305431704299986,-0.40246719623603117
2025-12-12,23,7,24,1524,2760,Algebra: Mathe HA,"metakognition, emotionale_stuetzung",0.7081291642666622,1.2362796204894002,0.25072586811765407,1,0,kognition,performanz,"erkennt und korrigiert eigene Fehler meist selbstständig | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | erkennt meistens, dass ein bereits besprochener Lösungsansatz erneut benötigt wird | ist oft dazu fähig, Aufgaben selbstständig zu beenden | braucht ab und zu Ermutigung nach Misserfolgen",-0.37451532806162,0.23864117524077,0.30514586607218114,0.1615467484252,-0.03686686916816001,0.16801473921887,0.39425385434623117
